created,username,tweet,retwc,hashtag,followers,friends,label
03-04-2019 3:40,b'Texas Deploradorable\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\xa4\xa0\xe2\x9d\x8c',"b'@Alyssa_Milano Shut up, youre getting rather annoying!! Blame their parents not the US!! #DumbBitch'",0,DumbBitch,408,960,1
03-04-2019 2:45,b'Vkooy',"b'Its pretty sad, when you start posting shit like this fucking move on like you said you were going to do, instead https://t.co/ja1ldmzD6Y'",0,None,3,41,0
03-04-2019 2:06,b'It Started Over B Tea S',b'Dumb bitch award goes to this dumb bitch for comparing being lgbt to being a pedo. #dumbbitch https://t.co/1zOlA1poyl',0,dumbbitch,65,50,1
03-04-2019 0:28,b'MAGA Hat',b'@barstoolsports @ZeroBlog30 @HelinaWang #DumbBitch This is why liberals dont want us to have guns. #JustIronMyShirt',0,DumbBitch,8,80,1
02-04-2019 18:12,b'K$',b'i was looking for my phone while on the phone for a fat min #dumbbitch\xf0\x9f\x98\x94',0,dumbbitch,397,239,0
02-04-2019 1:56,b'WolfmanLewis3773_ \xf0\x9f\x8e\xb2\xf0\x9f\x98\xba\xf0\x9f\x98\xb8\xf0\x9f\x95\xb9',b'@StephMcMahon so sick and tired have every single week same shit over and over a winner-take-all match at https://t.co/LC0Zup2eEW',0,None,208,625,0
01-04-2019 17:25,b'yari.94\xf0\x9f\x8d\xad',b'I hate how my phone doesnt recognize my face with glasses on \xf0\x9f\xa4\xac#DumbBitch',0,DumbBitch,171,206,0
01-04-2019 17:17,b'Jonah Thompson \xe2\x98\xa5',"b'@Ale_Mussolini_ @JimCarrey You didnt even know Benito Mussolini, he died 17 years before you were born. So as far https://t.co/UvetW7R6vU'",0,None,86,304,0
01-04-2019 2:01,b'Kiana',b'Correct #DumbBitch https://t.co/1MNbkLci5B',0,DumbBitch,51,74,0
31-03-2019 14:51,b'(Tr)eat my a$$',b'Tilda Swinton but in fabric paint. \xf0\x9f\x93\xb8 loumacphotography #drag #edinburghdrag #dragqueen #tattoedqueen #gold https://t.co/aWdyvUr5cZ',0,drag,270,1102,0
31-03-2019 09:53,b'Mike Hayden',"b'@RashidaTlaib @BarackObama So, the guy that single handedly divided America &amp; funded ISIS is - proud of you....!T https://t.co/LkJ8nqllZr'",0,None,1911,2320,0
31-03-2019 03:39,b'RCP2_KY',b'@RealSaavedra Do they make gas-x for cows? What a #dumbbitch',0,dumbbitch,496,2075,1
30-03-2019 23:28,b'John Villante',"b'@AOC This is Caracas, Venezuela in the year 1972. Before your precious Socialism came in and destroyed it...You don https://t.co/Iw7VzV7QZl'",0,None,559,1902,0
30-03-2019 17:51,b'Vane',b'I fucking twisted my kneecap from dancing my ass off in DTF #dumbbitch',0,dumbbitch,39,97,0
30-03-2019 16:04,b'Kirk Ebdrup',"b'@CoryBooker @govkristinoem She votes yes to Federal Industrial Hemp in farm bill in capital, then some ass supposed https://t.co/l4oEDVGDKn'",0,None,62,521,0
30-03-2019 11:15,b'Sophie Partridge',b'Isnt it clever how a satnav takes you to the location you type in.. funny how I never end up where im meant to \xf0\x9f\x99\x84\xf0\x9f\x99\x83 #dumbbitch',0,dumbbitch,396,390,0
30-03-2019 04:55,b'\xe2\x99\x94M\xe2\x99\x94',b'I hope you go to sleep thanking god My momma gave birth to a boy \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #Dumbbitch',0,Dumbbitch,134,233,1
29-03-2019 23:48,b'jill_st.john_indiana',b'When your guys #babymama stops by your house 2 run her mouth. OMG testing my ability to keep my hands 2 myself. https://t.co/5OqOUcmnIg',0,babymama,81,137,1
29-03-2019 20:56,b'Juan A. Cisneros Jr \xe2\x98\x80\xef\xb8\x8f',b'The tongue jumped out \xf0\x9f\xa4\x93\xf0\x9f\xa4\xa9#dumbbitch https://t.co/mFQyO3BlmO',0,dumbbitch,608,367,1
29-03-2019 18:37,b'Claudel Osselyn',b'Fucking Marc Bergevin @CanadiensMTL #DumbBitch',0,DumbBitch,83,123,1
29-03-2019 04:14,b'Tiffany\xf0\x9f\x92\x8bSteelBelieve\xf0\x9f\x8f\x88',b'Okay because people on parole always follow the law and a television show doesnt have creative license...... https://t.co/eGFQA9Jo4U',0,None,911,888,0
29-03-2019 03:15,b'L\xc3\xa9na',b'RT @lysettegam: Wow I should have see this coming  #dumbbitch',3,dumbbitch,660,627,0
28-03-2019 21:54,b'mariana \xf0\x9f\x90\xb0',b'People are willing to lie on Twitter for clout. #dumbbitch https://t.co/jdGsVYnPQQ',0,dumbbitch,116,67,0
28-03-2019 21:37,b'Rick Patrick',b'@IngrahamAngle you are #ignorant #dumbbitch #stupid #stfu https://t.co/HaKmAB31A1',0,ignorant,81,287,1
28-03-2019 21:19,b'kelc',b'RT @lysettegam: Wow I should have see this coming  #dumbbitch',3,dumbbitch,564,536,0
28-03-2019 21:13,b'\xe1\x8f\x9eY\xe1\x8f\x9a\xe1\x8f\x9a\xe2\x9c\xa8',b'Wow I should have see this coming  #dumbbitch',3,dumbbitch,338,222,0
07-04-2019 10:49,b'Nikhil',b'@RaO__SaHB @KattarIndian1 AGAIN dumbo. Rape index by number mai USA. But jada rape pak mai hote hai 2.6. India 1.6. https://t.co/K4bHBnZ3oR',0,None,28,80,0
07-04-2019 10:49,b'Hope',"b""@MrDane1982 He didn't care to vote but he cared enough to write and publish this garbage https://t.co/XOn0Jj4jnf""",0,None,222,1991,0
07-04-2019 10:49,b'simon tunstall',b'RT @DavidTCDavies: Yaqub Ahmed rape victim speaks about seeing her attacker saved from deportation. Anyone opposing the detention &amp; deporta',16,None,511,968,0
07-04-2019 10:49,b'The Shreek',"b""RT @ladkidyutiful: I got a rape threat in the morning and it's not been 12 hours, I have been accused of maligning the name of Indian men,""",232,None,329,2099,0
07-04-2019 10:49,b'Chowkidar bahaudin khan',"b'RT @chathootti: After prolonged delay and intrigues, charge sheet against Bishop Franco Mulakkal will be submitted on Tuesday; Jalandhar di'",61,None,125,470,0
07-04-2019 10:49,b'Jessica Christophe- Dymock',"b'I stand with all children, women, and men, who are rape victims.Theirs are human rights.#humanrightsGigikrist https://t.co/rZrcWEaZLJ'",0,humanrights,75,260,0
07-04-2019 10:49,b'Laurence Westgaph',"b'@E27Evans @RidgeOnSunday They would make money from chaos,&amp; hope for a coup by repressive forces which would allow https://t.co/3JlqkTQRhY'",0,None,1449,4507,0
07-04-2019 10:49,b'Naresh Madaan',b'RT @RiyaAgg04: @narendramodi Thanks For this sir. \xf0\x9f\x99\x8f But now we #DemandJusticeForAsaramBapuJi .He is in jail for Bogus Rape Case since 6 ye',213,DemandJusticeForAsaramBapuJi,31,33,0
07-04-2019 10:49,b'edngail1944@gmail.com',"b""RT @TimRunsHisMouth: @SenGillibrand You just ran with a complete lie.Here's the full clip of Trump calling MS-13 gang members... and NOT""",2093,None,773,191,0
07-04-2019 10:49,b'Roshan F. Coelho',"b'RT @BermudaBat: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video, ""How could air passengers stop my rapist being depo'",135,None,588,797,0
07-04-2019 10:49,b'Sharon Marquis',b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',1536,None,46,165,0
07-04-2019 10:49,b'Wilkingshire',"b'RT @lucyfrown: I just didnt want to see his face again. They applauded and cheered and said, Youre free man! It just enraged me. Fiv'",113,None,273,495,0
07-04-2019 10:49,b'Harley Lauren',b'@caitoz Way to dismiss rape charges. Predators belong behind bars. Assange is an alt-right tool and a cheerleader https://t.co/WzrwjEmb8f',0,None,27,37,0
07-04-2019 10:49,b'sophiaaa',"b'RT @stophmarket: Parents: *arguing that rape is ""the girl\'s fault""*Me: What if I go home late from school and get stabbed? Would you blame'",43,None,664,1045,0
07-04-2019 10:49,b'Mr Anthony',"b""RT @stopbeingfamous: Kodak Black sexually harassed Lauren London on his IG Live, Nipsey hasn't been dead a week. Little dude is becoming a""",1158,None,1082,2226,0
07-04-2019 10:49,b'NBPA',"b""@nazirafzal It's not that white officers cannot support victims, they can &amp; do it brilliantly everyday, but in term https://t.co/s0XR8aRjlA""",0,None,2562,1680,0
07-04-2019 10:49,b'Riya',"b""RT @drunkvegans: Idiots!! Until 100 yrs ago a woman couldn't have a bank acct. Women didn't inherit as much as their bothers. When men die""",1157,None,3082,3953,0
07-04-2019 10:49,b'Jackie Clarke',"b'RT @eithneshortall: 0n more than 50 occasions last year, sexual assault victims (often of rape) had to travel across the country for immedi'",2,None,327,375,0
07-04-2019 10:48,b'C.A.Harden',"b'Pedophile only got 20 years for the kidnap, rape and torture of 13 year old.....They should never get out!  Who wi https://t.co/ThzxZT6zca'",0,None,2778,4878,0
07-04-2019 10:48,b'grash29',"b'RT @BermudaBat: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video, ""How could air passengers stop my rapist being depo'",135,None,496,447,0
07-04-2019 10:48,b'Thabo Vibranium',"b'RT @MrDane1982: When Hillary Clinton was providing free legal services to people of color in the 1970s, Bernie Sanders was unemployed with'",448,None,250,508,0
07-04-2019 10:48,b'Jane Lyon',"b""RT @VictoriaVanHor7: @1GameNut Wouldn't it be nice if rape was seen by law enforcement the same as attempted murder or kidnapping. Instead""",1,None,15124,15016,0
07-04-2019 10:48,b'Yinzer in CT',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,1005,1924,0
07-04-2019 10:48,b'Lois Truly #PROJECT6264',"b""@LadiSpeaks Nope. Not all of us. You can't tell me people who rape innocent kids deserve better than having their d https://t.co/gnu7M69uS0""",0,None,3446,3311,0
07-04-2019 10:48,b'MOK #StandUp4Brexit ',b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',83,None,713,1022,0
07-04-2019 10:48,b'black girl',b'RT @__Treedeezy: @6figuresss He been ignorant tho nigga got a whole rape charge also and he from broward ',1,None,1860,887,0
07-04-2019 10:48,b'outonparole',"b'RT @TakedownMRAs: Online hate group Gamergate\'s ""Based Mom"" @CHSommers was booed out of Sydney for her rape apologist, anti-feminist nonsen'",79,None,0,2510,0
07-04-2019 10:48,b'fly',"b'RT @shumbamutasa: With the size of yards that we have in Zim, why do we still buy tomatoes, onions, cabbages, rape, potatoes, etc in superm'",54,None,68,307,0
07-04-2019 10:48,b'Morgane',b'RT @PaolaAudrey: Women have been saying for YEARS that Kodak Black should be canceled for his colorist and rape-friendly attitude but the o',3,None,805,319,0
07-04-2019 10:48,b'Marco du 42 \xf0\x9f\x87\xab\xf0\x9f\x87\xb7. \xe2\x9c\x9d\xef\xb8\x8f\xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xf0\x9f\x87\xab\xf0\x9f\x87\xb7\xf0\x9f\x87\xad\xf0\x9f\x87\xba\xf0\x9f\x87\xa6\xf0\x9f\x87\xb9matricule 4242',"b'Affirmative! Islam is not a country ... It is a disease ... Who if it is not treated very early. Degeneres, and cau https://t.co/K9gDiOPUx2'",0,None,622,841,1
07-04-2019 10:48,b'Randxm Blxke',"b""@babykent_2011 @bailey6117 And I assume that the 'legal crackdown' will be confiscating them at customs rather than https://t.co/XQxifauV6n""",0,None,902,1331,0
07-04-2019 10:48,b'Ambrish',b'@NarayanPremSai Sant Shri Asaram Bapu Ji is tormented for the deed which never happened. There is neither charges o https://t.co/A1SfsRwPDk',0,None,148,225,0
07-04-2019 10:48,b'John Hedrick',b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',1536,None,95,252,0
07-04-2019 10:48,b'Rangers FC',b'@DVATW @KFindlay15 #Asian more like #Moslem #Islam rape gangs!! Typical of the media using generalisation instead of using the correct words',0,Asian,1411,2476,1
07-04-2019 10:48,b'Nadeem Irshad',b'@FawadAh24891007 @schaheid Duffers great nations have character where as your predominant character is lying &amp; livi https://t.co/CEgxp8mElm',0,None,39,176,0
07-04-2019 10:48,b'Yinzer in CT',b'RT @Cernovich: She led him to the dance floor. They made out. They walked back to his apartment. Five minutes later they left. No D',874,None,1005,1924,0
07-04-2019 10:48,b'Laksh',"b'RT @5K4R: @trehan_barkha For every such woman who abandons her children and husband, murders her children and husband, files #DomesticViole'",3,None,205,374,0
07-04-2019 10:48,b'Naresh Madaan',b'RT @Aryavrta: #DemandJusticeForAsaramBapuJi\xf0\x9f\x94\xa5NO MENTION OF RAPE IN FIR\xf0\x9f\x94\xa5MEDICAL REPORT CLEAN\xf0\x9f\x94\xa5IN 13 DOCUMENTS GIRL MAJOR\xf0\x9f\x94\xa5CALL DETAILS PRO',98,DemandJusticeForAsaramBapuJi,31,33,0
07-04-2019 10:48,b'Nancy\xf0\x9f\x8d\x80\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",4548,None,8974,7812,0
07-04-2019 10:48,b'Supan Sah',"b'RT @Shree_Manmode: @priya_potdar @AkhilBharatiya_ True said Priya Ji,, Sant Shri Asaram Bapu Ji is tormented for the deed which never happ'",1,None,267,1375,0
07-04-2019 10:48,b'Birmingham Live',"b""This brave woman's life was saved as a result of an app - download it todayhttps://t.co/mOKlDschQa""",0,None,287964,2571,0
07-04-2019 10:47,b'Ronnie Hallmark',"b'RT @liarpoliticians: Woman who was raped, speaks out against the #snowflakes that saved her rapist from being deported. He now has life of'",71,snowflakes,36,57,0
07-04-2019 10:47,b'Denz',"b""@TC666999 @SkyNews That's like saying its pointless rape being illegal because they can't put cameras in homes.. Th https://t.co/LagMvtVAie""",0,None,140,156,0
07-04-2019 10:47,b'graham wilson',"b'RT @liarpoliticians: Woman who was raped, speaks out against the #snowflakes that saved her rapist from being deported. He now has life of'",71,snowflakes,2667,3361,0
07-04-2019 10:47,b'Azaniapearl',b'@Sakhile97216470 @LandNoli ANC r cowards..They shud b ashamedHow wud they reward for corruption slavery torture https://t.co/71nrtRIF23',0,None,92,160,0
07-04-2019 10:47,b'P',"b'RT @chipfranklin: Trump lies, but the big lie is the unspoken lie from Republicans as they silently acquiesce this monsters rape of our Am'",3210,None,9,45,0
07-04-2019 10:47,b'Deplorable',"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",4548,None,397,1088,0
07-04-2019 10:47,b'Manu Prasad',"b'RT @chathootti: After prolonged delay and intrigues, charge sheet against Bishop Franco Mulakkal will be submitted on Tuesday; Jalandhar di'",61,None,5,91,0
07-04-2019 10:47,b'William Marshall\xf0\x9f\x92\xa5#MAGA2020 \xf0\x9f\x92\xa5#AOCisDumbAsaStump',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,227,372,0
07-04-2019 10:47,b'Aam aatmi',b'@ShekharGupta @ThePrintHindi @Prashantps100 @YouTube The crowd is the most suppressed lot who lost their birth righ https://t.co/uEaTZKlEpQ',0,None,0,111,0
07-04-2019 10:47,b'Talikka',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,1513,4395,0
07-04-2019 10:47,b'Wheels',"b'RT @charliekirk11: How about MS-13 when they rape, kill, and kidnap children?They slay children with machetesSouth Bend last year had a'",4548,None,377,259,0
07-04-2019 10:47,b'Louis Pastis',"b""RT @TimRunsHisMouth: @SenGillibrand You just ran with a complete lie.Here's the full clip of Trump calling MS-13 gang members... and NOT""",2093,None,1438,3283,0
07-04-2019 10:47,b'NatashaNews',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,10481,9577,0
07-04-2019 10:47,b'\xf0\x9f\x91\x91Swati Princess\xf0\x9f\x91\x91',"b'RT @TC_Africa: Many children were born to the 350,000 victims of rape during the #RwandaGenocide. For some, talking openly about the past i'",2,RwandaGenocide,517,947,0
07-04-2019 10:47,b'\xe1\xb4\xb4\xe1\xb4\xac\xe1\xb4\xb5\xe1\xb4\xb1\xe1\xb4\xbf\xca\xb8',"b""RT @kxtchie: Ppl should never joke about:\xe2\x80\xa2 rape\xe2\x80\xa2 depression\xe2\x80\xa2 physical appearanceIt's not, and never will be funny. Keep that in mind.""",4889,None,281,302,0
07-04-2019 10:47,b'kenzie45230',"b'RT @watspn1013: @SuperEliteTexan In typical Marxist style, Demonrats &amp; the complicit MSM continue to spew &amp; spread lies. If a lie is told o'",43,None,4309,4998,0
07-04-2019 10:47,b'Laura',b'RT @TimMurtaugh: Theres a ton of lies today about @realDonaldTrumps 2018 remarks on MS-13. He called them animals. He was talking about m',2371,None,409,1242,0
07-04-2019 10:47,b'Rosemary Guenther',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,2314,2361,0
07-04-2019 10:47,b'FRED LEE JOHNSON JR',"b'RT @ProfBlacktruth: The question isn\'t whether Jeff Epstein will be ""dragged back into court."" He can\'t be charged with mass pedophile rape'",223,None,153,333,0
07-04-2019 10:47,b'Bryan',"b'RT @dmiaevangelista: Kodak got a whole rape case right now , insulted and assaulted young M.A , disrespected Tupac and Biggie, and yall su'",344,None,1796,2197,0
07-04-2019 10:47,b'Charles Vickers',"b'RT @lucyfrown: I just didnt want to see his face again. They applauded and cheered and said, Youre free man! It just enraged me. Fiv'",113,None,261,133,0
07-04-2019 10:47,b'stop the EU coup on our government now.',b'RT @festool18: Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video . after bleeding heart liberals stoped him being depo',4,None,1091,1060,0
07-04-2019 10:47,b'JosamaTwinLamas',b'Bitches false claim rape everyday b',0,None,361,289,1
07-04-2019 10:46,b'John Hedrick',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,95,252,0
07-04-2019 10:46,b'\xd0\x96\xd0\xb0\xd0\xbd\xd0\xb4\xd0\xb0\xd1\x80\xd0\xbc\xd0\xb0 \xd0\x95\xd0\xb2\xd1\x80\xd0\xbe\xd0\xbf\xd1\x8b',b'RT @FrantizekPaul: @KaJuror @yesnicksearcy @PeteButtigieg Are you really trying to pervert Christian scripture to normalize things like mac',5,None,373,756,0
07-04-2019 10:46,b'Ellie Girl',b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',83,None,272,1228,0
07-04-2019 10:46,b'Dani \xf0\x9f\x8e\x80',b'RT @cheyanne_laynne: Its sexual violence awareness month so heres a friendly reminder:\xe2\x80\xa2 no means no\xe2\x80\xa2 stop means stop\xe2\x80\xa2 drunk consent i',681,None,170,434,0
07-04-2019 10:46,b'Artur Voronchuk \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \xe2\x98\xa6\xef\xb8\x8f',"b'RT @emmadefano1: Cyclic reminder:Babies were not ripped from incubators in \xf0\x9f\x87\xb0\xf0\x9f\x87\xbcSaddam didn\'t have WMDGaddafi didn\'t feed Viagra to ""rape s'",35,None,362,171,0
07-04-2019 10:46,b'AmericanPride100%',"b""RT @TimRunsHisMouth: @SenGillibrand You just ran with a complete lie.Here's the full clip of Trump calling MS-13 gang members... and NOT""",2093,None,2902,4120,0
07-04-2019 10:46,b'Oluwatofunmi',"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",1468,None,1022,973,0
07-04-2019 10:46,b'Beth',b'Write me a rape fantasy about both of them be dirty no limits #cumtribute #wankchat \xf0\x9f\x98\x88\xf0\x9f\x98\x88 https://t.co/KbwFTEDpEw',0,cumtribute,706,92,1
07-04-2019 10:46,b'William Marshall\xf0\x9f\x92\xa5#MAGA2020 \xf0\x9f\x92\xa5#AOCisDumbAsaStump',b'RT @KyleKashuv: Its disgusting that the Left will defend MS-13.They rape and kill innocent women and children. MS-13 are animals. Full',1536,None,227,372,0
07-04-2019 10:46,b'Rafiki.',"b'RT @ManLikeOmodon: If there is one thing I hate so much, that will be rape. Why rape innocet children. This is Adebayo Gbadebo, he works wi'",1468,None,886,732,0
07-04-2019 10:46,b'Alalalaris',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,499,652,0
07-04-2019 10:46,b'Galebazz',"b'RT @KyleKashuv: MS-13 are animals.If you rape and kill innocent women and children, youre an animal. Thats it.'",2241,None,61,618,0
07-04-2019 10:46,b'Hammar',b'RT @zepblackstar: Kodak Black: Multiple rape chargestwitter: \xf0\x9d\x93\xa2\xf0\x9d\x93\xb2\xf0\x9d\x93\xb5\xf0\x9d\x93\xae\xf0\x9d\x93\xb7\xf0\x9d\x93\xac\xf0\x9d\x93\xaeKodak Black: assault charges on womentwitter: \xf0\x9d\x93\xa2\xf0\x9d\x93\xb2\xf0\x9d\x93\xb5\xf0\x9d\x93\xae\xf0\x9d\x93\xb7\xf0\x9d\x93\xac\xf0\x9d\x93\xaeKodak Blac',586,None,129,158,0
07-04-2019 10:46,b'The Dreaded Truth',b'RT @PaulEmbery: Woman gang-raped at 16 blasts plane mutiny which stopped her attacker being deported. https://t.co/WbBXGBP6Vo',83,None,210,902,0
07-04-2019 10:46,b'Margie\xf0\x9f\xa5\x80',"b'RT @ExScandinavia: Please watch this to understand how dangerous it is to support hijab and niqab#Nike, #MarksAndSpencer, #Matell, and #Ga'",222,Nike,2563,3096,0
07-04-2019 10:46,b'Abu Lahab',b'Gang rape victim speaks about seeing her attacker Yaqub Ahmed on video https://t.co/hmYdzesSpD via @MailOnline',0,None,586,602,0
07-04-2019 10:46,b'c\xef\xbe\x91\xef\xbd\xb1\xe5\xb0\xba\xef\xbe\x89c\xe4\xb9\x87',b'RT @jessikablk: So this is what made tall hate him?Not the fucking pending rape case? Not the anti blackness? Not the anti darkskin black w',186,None,1018,974,0
07-04-2019 10:46,b'Sarah Moore',b'@andrewklavan Rush: Mayor Pete and his morality. Thou shall not kill. MS13 who rape/kill and libs who kill babies excluded.',0,None,1349,1342,0
07-04-2019 10:46,b'RB',"b'RT @AngeloRayGomez: IT IS NOT RACIST to call MS-13 animals and not human. They cut the heads off of people, rape women, and worse.The wo'",500,None,161,306,0
07-04-2019 10:46,b'PaulFrantizek \xe2\x9d\x8c',b'RT @FrantizekPaul: @KaJuror @yesnicksearcy @PeteButtigieg Are you really trying to pervert Christian scripture to normalize things like mac',5,None,6051,6259,0
